ensembl_id	ensembl_strand	ensembl_bp_start	ensembl_bp_end	transcript_biotype	HGNC	ensembl_chromosome
ENSG00000101361	1	2632791	2639039	protein_coding+processed_transcript+nonsense_mediated_decay	NOP56	20
ENSG00000101365	-1	2639041	2644865	processed_transcript+protein_coding	IDH3B	20
ENSG00000180344	1	2677351	2677781	pseudogene	-	20
ENSG00000088881	1	2673480	2740754	nonsense_mediated_decay+processed_transcript+protein_coding	EBF4	20
ENSG00000088882	-1	2774715	2781283	protein_coding	CPXM1	20
ENSG00000198326	1	2795614	2800930	protein_coding	TMEM239	20
ENSG00000132635	-1	2815960	2821836	protein_coding+processed_transcript	FAM113A	20
ENSG00000215305	1	2821349	2847378	protein_coding+processed_transcript	VPS16	20
ENSG00000132670	1	2844830	3019320	protein_coding	PTPRA	20
ENSG00000125787	1	3024268	3026393	protein_coding	GNRH2	20
ENSG00000125901	1	3026591	3028900	protein_coding	MRPS26	20
ENSG00000101405	1	3052266	3053163	protein_coding	OXT	20
ENSG00000101200	-1	3063202	3065370	protein_coding	AVP	20
ENSG00000185019	-1	3088219	3140842	protein_coding	UBOX5	20
ENSG00000215251	-1	3127165	3140543	protein_coding	FASTKD5	20
ENSG00000088899	-1	3143263	3154192	protein_coding	-	20
ENSG00000198171	-1	3170996	3185331	protein_coding+processed_transcript	DDRGK1	20
ENSG00000125877	1	3189514	3204516	processed_transcript+protein_coding	ITPA	20
ENSG00000088836	-1	3208063	3219887	protein_coding+processed_transcript	SLC4A11	20
ENSG00000088854	-1	3229951	3388272	protein_coding+processed_transcript	C20orf194	20
ENSG00000088812	1	3451687	3631769	protein_coding	ATRN	20
ENSG00000125861	-1	3639939	3644046	protein_coding+nonsense_mediated_decay	GFRA4	20
ENSG00000149451	-1	3648612	3662893	processed_transcript+protein_coding	ADAM33	20
ENSG00000088827	-1	3667617	3687775	protein_coding	SIGLEC1	20
ENSG00000132622	1	3713314	3733758	protein_coding	HSPA12B	20
ENSG00000101220	-1	3734155	3749034	protein_coding+processed_transcript	C20orf27	20
ENSG00000101222	-1	3758151	3762095	processed_transcript+protein_coding	SPEF1	20
ENSG00000125817	-1	3764498	3767337	protein_coding	CENPB	20
ENSG00000101224	1	3767578	3786762	processed_transcript+protein_coding	CDC25B	20
ENSG00000125843	1	3801178	3805949	protein_coding	C20orf29	20
ENSG00000088888	1	3827487	3849280	protein_coding	MAVS	20
ENSG00000229539	-1	3868886	3869515	antisense	-	20
ENSG00000125779	1	3869486	3907605	protein_coding+processed_transcript	PANK2	20
ENSG00000199024	1	3898141	3898218	miRNA	MIR103A2	20
ENSG00000101236	-1	3912068	3996229	protein_coding	RNF24	20
ENSG00000215063	-1	4040280	4040760	processed_pseudogene	RPL21P2	20
ENSG00000088826	1	4101627	4168394	processed_transcript+protein_coding	SMOX	20
ENSG00000171873	-1	4201329	4229721	protein_coding	ADRA1D	20
ENSG00000228210	-1	4571639	4571946	processed_pseudogene	-	20
ENSG00000226948	-1	4610073	4610865	processed_pseudogene	-	20
ENSG00000171867	1	4666882	4682236	protein_coding	PRNP	20
ENSG00000171864	1	4702556	4709106	protein_coding	PRND	20
ENSG00000180259	-1	4711928	4721314	protein_coding	PRNT	20
ENSG00000101265	-1	4760669	4804291	protein_coding+processed_transcript	RASSF2	20
ENSG00000089057	-1	4833002	4990939	protein_coding+processed_transcript	SLC23A2	20
ENSG00000234573	-1	4994166	4994370	processed_pseudogene	-	20
ENSG00000132646	-1	5095599	5107272	protein_coding	PCNA	20
ENSG00000101290	1	5107432	5178533	protein_coding+processed_transcript	CDS2	20
ENSG00000101292	-1	5282317	5297378	protein_coding	PROKR2	20
ENSG00000226995	-1	5412638	5426392	lincRNA	-	20
ENSG00000125772	-1	5525081	5591672	protein_coding+processed_transcript	GPCPD1	20
ENSG00000171984	1	5731039	5845020	protein_coding	C20orf196	20
ENSG00000089199	1	5892076	5906007	protein_coding+processed_transcript	CHGB	20
ENSG00000089195	-1	5917881	5931182	processed_transcript+protein_coding	TRMT6	20
ENSG00000125885	1	5931298	5975852	protein_coding	MCM8	20
ENSG00000247862	-1	5971589	5986467	lincRNA	-	20
ENSG00000088766	1	5986736	6020699	protein_coding+processed_transcript	CRLS1	20
ENSG00000125872	-1	6021424	6034695	protein_coding	LRRN4	20
ENSG00000101311	-1	6055492	6104191	protein_coding+processed_transcript	FERMT1	20
ENSG00000233402	-1	6181636	6182838	processed_pseudogene	TARDBPP1	20
ENSG00000125845	1	6748311	6760910	protein_coding	BMP2	20
ENSG00000228888	-1	7127114	7234849	lincRNA	-	20
ENSG00000224711	1	7328114	7348279	lincRNA	-	20
ENSG00000101323	-1	7863628	7921121	protein_coding	HAO1	20
ENSG00000125827	-1	7957995	8000476	protein_coding+nonsense_mediated_decay+processed_transcript	TMX4	20
ENSG00000229766	1	8000549	8008603	processed_transcript	-	20
ENSG00000182621	1	8112824	8949003	protein_coding+processed_transcript+nonsense_mediated_decay	PLCB1	20
ENSG00000101333	1	9049410	9461889	protein_coding+processed_transcript	PLCB4	20
ENSG00000125869	1	9495008	9511171	protein_coding	C20orf103	20
ENSG00000101349	-1	9518036	9819689	protein_coding	PAK7	20
ENSG00000132623	1	10015689	10037410	protein_coding+processed_transcript	ANKRD5	20
ENSG00000132639	1	10199478	10288066	protein_coding+processed_transcript	SNAP25	20
ENSG00000125863	-1	10385832	10414870	protein_coding	MKKS	20
ENSG00000149346	1	10415951	10617477	protein_coding+nonsense_mediated_decay	C20orf94	20
ENSG00000101384	-1	10618332	10654608	protein_coding+processed_transcript	JAG1	20
ENSG00000232900	-1	10855981	10889920	processed_transcript	-	20
ENSG00000125899	1	11008408	11010014	protein_coding	C20orf187	20
ENSG00000235544	-1	11326031	11326503	processed_pseudogene	RPS11P1	20
ENSG00000132640	1	11871371	11907257	protein_coding+nonsense_mediated_decay+processed_transcript	BTBD3	20
ENSG00000236526	-1	11890052	11899325	antisense	-	20
ENSG00000235698	1	12360704	12361903	processed_pseudogene	PA2G4P2	20
ENSG00000233048	-1	12845850	12933167	lincRNA	-	20
ENSG00000234265	1	12930986	12932275	lincRNA	-	20
ENSG00000172296	1	12989627	13147411	processed_transcript+protein_coding	SPTLC3	20
ENSG00000226263	-1	13218448	13220321	antisense	-	20
ENSG00000101230	1	13202418	13281298	protein_coding	ISM1	20
ENSG00000089123	-1	13246709	13619587	protein_coding+processed_transcript	TASP1	20
ENSG00000089048	-1	13694969	13765532	protein_coding	ESF1	20
ENSG00000101247	1	13765596	13799067	protein_coding+nonsense_mediated_decay+processed_transcript	C20orf7	20
ENSG00000101251	-1	13829893	13977089	processed_transcript+nonsense_mediated_decay+protein_coding	SEL1L2	20
ENSG00000125848	-1	14303634	14318262	protein_coding+processed_transcript	FLRT3	20
ENSG00000227563	-1	14527830	14528269	processed_pseudogene	-	20
ENSG00000213950	1	14738209	14738702	processed_pseudogene	RPS10P2	20
ENSG00000235914	-1	14864899	14910161	antisense	MACROD2-AS1	20
ENSG00000172264	1	13976015	16033842	protein_coding+processed_transcript	MACROD2	20
ENSG00000089177	-1	16252749	16554078	protein_coding	KIF16B	20
ENSG00000226229	-1	16566978	16567338	processed_pseudogene	RPLP0P1	20
ENSG00000125870	1	16710606	16722421	protein_coding+processed_transcript	SNRPB2	20
ENSG00000125879	1	16729003	16750707	protein_coding+processed_transcript	OTOR	20
ENSG00000125851	1	17206752	17465223	protein_coding+processed_transcript	PCSK2	20
ENSG00000125864	-1	17474550	17549865	protein_coding+processed_transcript	BFSP1	20
ENSG00000125868	1	17550508	17588887	protein_coding+processed_transcript+nonsense_mediated_decay	DSTN	20
ENSG00000125844	-1	17594323	17662940	protein_coding+processed_transcript	RRBP1	20
ENSG00000125888	1	17674320	17716516	protein_coding+processed_transcript	BANF2	20
ENSG00000089006	-1	17922241	17949623	protein_coding+processed_transcript	SNX5	20
ENSG00000125871	1	17949556	17971765	protein_coding+processed_transcript	C20orf72	20
ENSG00000125850	-1	17937623	18039832	processed_transcript+protein_coding	OVOL2	20
ENSG00000218902	1	17992599	17992928	processed_pseudogene	PTMAP3	20
ENSG00000149474	1	18118499	18169031	protein_coding+processed_transcript	CSRP2BP	20
ENSG00000125846	1	18269121	18297640	protein_coding+processed_transcript	ZNF133	20
ENSG00000230010	-1	18303196	18339944	lincRNA	-	20
ENSG00000237282	1	18359693	18362128	antisense	DZANK1-AS1	20
ENSG00000236474	-1	18400804	18402098	processed_pseudogene	GCNT1P1	20
ENSG00000089091	-1	18364011	18447829	protein_coding+processed_transcript	DZANK1	20
ENSG00000132664	1	18447771	18465287	protein_coding+processed_transcript	POLR3F	20
ENSG00000089050	-1	18467184	18477887	protein_coding+processed_transcript	RBBP9	20
ENSG00000101310	1	18488137	18542059	protein_coding+processed_transcript	SEC23B	20
ENSG00000232388	1	18548064	18550207	lincRNA	-	20
ENSG00000125821	1	18568537	18744561	protein_coding+processed_transcript	DTD1	20
ENSG00000233993	-1	18655039	18679353	antisense	-	20
ENSG00000179935	-1	18768295	18774979	processed_transcript	-	20
ENSG00000132631	1	18794370	18795033	protein_coding	C20orf79	20
ENSG00000149443	-1	18790372	18810797	processed_transcript+protein_coding	C20orf78	20
ENSG00000179447	-1	19222946	19265240	antisense	-	20
ENSG00000185052	1	19193290	19703545	protein_coding	SLC24A3	20
ENSG00000132669	1	19867165	19983101	protein_coding+processed_transcript	RIN2	20
ENSG00000173418	1	19997760	20014299	protein_coding+processed_transcript+retained_intron	NAA20	20
ENSG00000101343	-1	20015012	20036690	protein_coding+nonsense_mediated_decay+processed_transcript+retained_intron	CRNKL1	20
ENSG00000089101	1	20033158	20341346	protein_coding+nonsense_mediated_decay+processed_transcript	C20orf26	20
ENSG00000173404	1	20348765	20351590	protein_coding	INSM1	20
ENSG00000188559	-1	20370196	20693266	protein_coding+processed_transcript	RALGAPA2	20
ENSG00000225803	-1	20834764	20835285	processed_pseudogene	MRPS11P1	20
ENSG00000228604	-1	21129382	21143531	lincRNA	-	20
ENSG00000088970	1	21106624	21227260	processed_transcript	PLK1S1	20
ENSG00000232712	-1	21175044	21198927	lincRNA	-	20
ENSG00000088930	1	21283942	21370463	protein_coding	XRN2	20
ENSG00000125820	-1	21491648	21494664	protein_coding	NKX2-2	20
ENSG00000125813	1	21686297	21696620	protein_coding+processed_transcript+retained_intron	PAX1	20
ENSG00000234435	1	22034831	22055238	lincRNA	-	20
ENSG00000204684	-1	22380989	22401281	lincRNA	-	20
ENSG00000125798	-1	22561643	22566093	protein_coding	FOXA2	20
ENSG00000213882	-1	22866308	22866706	processed_pseudogene	-	20
ENSG00000132671	1	23016057	23017314	protein_coding	SSTR4	20
ENSG00000178726	-1	23026270	23030378	protein_coding	THBD	20
ENSG00000233746	-1	23105705	23113258	processed_transcript	-	20
ENSG00000230387	1	23168765	23170944	lincRNA	-	20
ENSG00000132661	1	23331373	23335414	protein_coding	NXT1	20
ENSG00000232645	-1	23337231	23338753	antisense	-	20
ENSG00000125812	1	23342787	23353700	protein_coding+processed_transcript	GZF1	20
ENSG00000125814	-1	23355159	23402125	protein_coding+processed_transcript	NAPB	20
ENSG00000125823	1	23420322	23425567	processed_transcript+protein_coding	CSTL1	20
ENSG00000125831	-1	23431040	23433494	protein_coding	CST11	20
ENSG00000125815	1	23471738	23476655	protein_coding	CST8	20
ENSG00000204663	1	23499783	23522655	processed_transcript+transcribed_unprocessed_pseudogene	-	20
ENSG00000101435	-1	23545369	23549386	protein_coding	CST9L	20
ENSG00000173335	-1	23583047	23586513	protein_coding	CST9	20
ENSG00000101439	-1	23608534	23619110	protein_coding	CST3	20
ENSG00000101441	-1	23666277	23669677	protein_coding	CST4	20
ENSG00000170373	-1	23728190	23731905	protein_coding	CST1	20
ENSG00000170369	-1	23804406	23807368	protein_coding	CST2	20
ENSG00000170367	-1	23856572	23860387	protein_coding	CST5	20
ENSG00000101463	1	24449835	24647252	protein_coding+processed_transcript	SYNDIG1	20
ENSG00000077984	1	24929866	24940564	protein_coding	CST7	20
ENSG00000101474	-1	24943561	24973615	protein_coding	C20orf3	20
ENSG00000154930	-1	24986868	25039616	processed_transcript+protein_coding	ACSS1	20
ENSG00000100987	-1	25051521	25062996	protein_coding+nonsense_mediated_decay+retained_intron	VSX1	20
ENSG00000230725	-1	25121425	25129894	lincRNA	-	20
ENSG00000197586	1	25176329	25207365	protein_coding+processed_transcript	ENTPD6	20
ENSG00000100994	1	25228705	25278650	protein_coding+processed_transcript	PYGB	20
ENSG00000100997	-1	25275379	25371619	protein_coding+processed_transcript	ABHD12	20
ENSG00000101003	1	25388363	25433264	protein_coding+processed_transcript	GINS1	20
ENSG00000101004	-1	25433341	25566153	protein_coding+processed_transcript	NINL	20
ENSG00000170191	-1	25593571	25604811	protein_coding	NANP	20
ENSG00000130684	-1	25654851	25677477	protein_coding+processed_transcript	ZNF337	20
ENSG00000230772	1	25714900	25715729	unprocessed_pseudogene	VN1R108P	20
ENSG00000175170	-1	25744102	25848786	processed_transcript+protein_coding	FAM182B	20
ENSG00000125804	1	26035291	26073683	protein_coding+processed_transcript	FAM182A	20
ENSG00000227195	-1	26167655	26189869	processed_transcript	-	20
ENSG00000238151	-1	29637799	29638060	processed_pseudogene	MLLT10P1	20
ENSG00000215546	1	29861973	29862670	processed_pseudogene	DKKL1P1	20
ENSG00000131068	1	29956421	29961726	protein_coding	DEFB118	20
ENSG00000180483	-1	29964967	29978406	protein_coding+processed_transcript	DEFB119	20
ENSG00000204548	-1	29992648	30000641	processed_transcript+protein_coding	DEFB121	20
ENSG00000204547	-1	30009239	30016983	antisense	DEFB122	20
ENSG00000180424	1	30028322	30038060	protein_coding	DEFB123	20
ENSG00000180383	-1	30053309	30064560	protein_coding+processed_transcript	DEFB124	20
ENSG00000088320	1	30063096	30072708	protein_coding	REM1	20
ENSG00000233354	1	30073581	30075377	lincRNA	LINC00028	20
ENSG00000101294	1	30102231	30157370	protein_coding+retained_intron+processed_transcript	HM13	20
ENSG00000235313	1	30150969	30151879	sense_intronic	HM13-IT1	20
ENSG00000125968	1	30193086	30194318	protein_coding	ID1	20
ENSG00000131055	1	30225691	30232809	protein_coding+processed_transcript	COX4I2	20
ENSG00000171552	-1	30252255	30311792	protein_coding	BCL2L1	20
ENSG00000088325	1	30327074	30389608	protein_coding	TPX2	20
ENSG00000101306	1	30407111	30422492	protein_coding+processed_transcript	MYLK2	20
ENSG00000179772	-1	30432103	30433420	protein_coding	FOXS1	20
ENSG00000149599	-1	30435440	30458550	protein_coding+processed_transcript	DUSP15	20
ENSG00000131044	1	30458505	30532764	protein_coding	TTLL9	20
ENSG00000088356	-1	30532758	30539895	protein_coding	PDRG1	20
ENSG00000101331	1	30598245	30619984	protein_coding	C20orf160	20
ENSG00000226239	-1	30615556	30619378	antisense	-	20
ENSG00000101336	1	30639991	30689659	protein_coding+nonsense_mediated_decay+retained_intron	HCK	20
ENSG00000101337	1	30697309	30755061	protein_coding+nonsense_mediated_decay+retained_intron	TM9SF4	20
ENSG00000126003	-1	30780306	30795594	protein_coding	PLAGL2	20
ENSG00000101346	1	30795683	30826470	protein_coding+processed_transcript	POFUT1	20
ENSG00000101350	1	30865467	30922814	protein_coding	KIF3B	20
ENSG00000171456	1	30946147	31027122	protein_coding+processed_transcript+retained_intron	ASXL1	20
ENSG00000236772	1	31037558	31041410	antisense	-	20
ENSG00000197183	-1	31030862	31172876	protein_coding+processed_transcript	C20orf112	20
ENSG00000198547	-1	31220661	31239680	processed_transcript	C20orf203	20
ENSG00000149600	-1	31290493	31331814	protein_coding+processed_transcript	COMMD7	20
ENSG00000088305	1	31350191	31397162	protein_coding	DNMT3B	20
ENSG00000101367	1	31407699	31438211	protein_coding	MAPRE1	20
ENSG00000167098	-1	31571579	31592239	protein_coding	SUN5	20
ENSG00000078898	1	31595406	31611515	protein_coding	BPIFB2	20
ENSG00000167104	1	31619454	31631853	nonsense_mediated_decay+protein_coding	BPIFB6	20
ENSG00000186191	1	31667450	31699557	nonsense_mediated_decay+protein_coding+processed_transcript	BPIFB4	20
ENSG00000131050	1	31749574	31769218	protein_coding	BPIFA2	20
ENSG00000183566	1	31781411	31798268	lincRNA	BPIFA4P	20
ENSG00000131059	1	31805116	31815564	processed_transcript+protein_coding	BPIFA3	20
ENSG00000198183	1	31823801	31831115	protein_coding	BPIFA1	20
ENSG00000125999	1	31861286	31897684	protein_coding+processed_transcript	BPIFB1	20
ENSG00000125997	1	31935526	31942250	unprocessed_pseudogene	BPIFB9P	20
ENSG00000101391	-1	31946645	31989367	processed_transcript+protein_coding+retained_intron	CDK5RAP1	20
ENSG00000101400	-1	31995761	32031698	protein_coding	SNTA1	20
ENSG00000078699	1	32077881	32237842	processed_transcript+protein_coding+nonsense_mediated_decay	CBFA2T2	20
ENSG00000149609	1	32250090	32251720	protein_coding	C20orf144	20
ENSG00000125967	-1	32244893	32262269	processed_transcript+protein_coding	NECAB3	20
ENSG00000182584	1	32254304	32256331	protein_coding	C20orf134	20
ENSG00000101412	-1	32263489	32274210	protein_coding	E2F1	20
ENSG00000101417	-1	32294512	32308125	protein_coding	PXMP4	20
ENSG00000131061	1	32319463	32380075	protein_coding+nonsense_mediated_decay+retained_intron	ZNF341	20
ENSG00000101421	1	32399110	32442172	protein_coding	CHMP4B	20
ENSG00000228265	-1	32570858	32582163	lincRNA	-	20
ENSG00000125970	1	32581452	32696114	protein_coding+processed_transcript+retained_intron	RALY	20
ENSG00000125977	-1	32676104	32700138	protein_coding	EIF2S2	20
ENSG00000101440	1	32848171	32857150	protein_coding	ASIP	20
ENSG00000101444	-1	32868074	32899608	protein_coding+retained_intron+processed_transcript	AHCY	20
ENSG00000078747	1	32951041	33099198	protein_coding+processed_transcript	ITCH	20
ENSG00000125971	1	33104214	33128762	protein_coding+processed_transcript	DYNLRB1	20
ENSG00000101460	1	33134658	33148149	protein_coding+processed_transcript	MAP1LC3A	20
ENSG00000101464	-1	33148346	33264910	protein_coding+processed_transcript+retained_intron	PIGU	20
ENSG00000078804	1	33292094	33301243	protein_coding	TP53INP2	20
ENSG00000198646	-1	33302578	33413452	protein_coding+retained_intron	NCOA6	20
ENSG00000225336	-1	33421378	33422265	processed_pseudogene	HMGB3P1	20
ENSG00000131067	-1	33432523	33460663	protein_coding+processed_transcript	GGT7	20
ENSG00000131069	1	33459949	33515769	processed_transcript+protein_coding+nonsense_mediated_decay+retained_intron	ACSS2	20
ENSG00000100983	-1	33516236	33543620	protein_coding	GSS	20
ENSG00000078814	1	33563206	33590240	protein_coding+retained_intron+processed_transcript	MYH7B	20
ENSG00000100991	-1	33590207	33680674	protein_coding	TRPC4AP	20
ENSG00000101000	1	33758727	33765165	protein_coding	PROCR	20
ENSG00000088298	-1	33703160	33865928	protein_coding	EDEM2	20
ENSG00000126005	-1	33805628	33867846	processed_transcript	MT1P3	20
ENSG00000125966	1	33814457	33864804	protein_coding	MMP24	20
ENSG00000235214	1	33873054	33873559	antisense	FAM83C-AS1	20
ENSG00000125998	-1	33873534	33880204	protein_coding	FAM83C	20
ENSG00000101019	-1	33890369	33999944	retained_intron+nonsense_mediated_decay+protein_coding+processed_transcript	UQCC	20
ENSG00000125965	-1	34021145	34042568	protein_coding	GDF5	20
ENSG00000126001	1	34042985	34099804	protein_coding+processed_transcript+nonsense_mediated_decay+retained_intron	CEP250	20
ENSG00000125991	1	34129770	34145405	protein_coding+retained_intron+processed_transcript+nonsense_mediated_decay	ERGIC3	20
ENSG00000088340	-1	34146507	34195451	processed_transcript+retained_intron+transcribed_unprocessed_pseudogene	FER1L4	20
ENSG00000061656	1	34203814	34208971	protein_coding+retained_intron+processed_transcript	SPAG4	20
